date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2023-03-27,hy,1,0,0.0,0.0,0.0,0.0,1.0,29,0.0,0,0,chunk_018.csv
2023-03-27,in,444,1619,1.9421999999999977,28.508696520000022,8.752,13.833000000000006,421.42100000000016,1082065,28437.735000000004,0,0,chunk_018.csv
2023-03-27,is,21,1,0.0,0.0,0.0,0.0,21.0,17791,0.0,0,0,chunk_018.csv
2023-03-27,it,5565,184122,260.916000000001,283.2610409599986,94.71499999999999,35.77199999999996,5434.535999999971,46528830,7101489.439199982,0,0,chunk_018.csv
2023-03-27,iw,36,0,0.0,0.0,0.0,0.0,36.0,22385,0.0,0,0,chunk_018.csv
2023-03-27,ja,655,20004,12.902400000000004,29.88012721999999,13.006,9.748,632.249,3157212,21651.017499999994,0,0,chunk_018.csv
2023-03-27,ka,27,0,0.0,0.0,0.0,0.0,27.0,7633,0.0,0,0,chunk_018.csv
2023-03-27,km,2,0,0.0,0.0,0.0,0.0,2.0,359,0.0,0,0,chunk_018.csv
2023-03-27,kn,28,1,-0.9431,0.49175125,0.095,0.384,27.522,1160017,-209966.5034,0,0,chunk_018.csv
2023-03-27,ko,86,49,2.7563,6.43936231,2.114,1.218,82.668,50809,6806.705099999998,0,0,chunk_018.csv
2023-03-27,lt,40,3,17.3152,9.369254720000008,10.656000000000004,0.0,29.344000000000023,15345,6542.440100000001,0,0,chunk_018.csv
2023-03-27,lv,94,770,-17.279099999999996,11.146592009999997,0.375,9.044999999999998,84.57999999999994,90001,-5457.321100000002,0,0,chunk_018.csv
2023-03-27,ml,5,2,-0.5,0.125,0.0,0.276,4.724,38826,-53.25,0,0,chunk_018.csv
2023-03-27,mr,11,28,-0.10680000000000006,0.60193512,0.084,0.119,10.797,2561396,37.807199999999966,0,0,chunk_018.csv
2023-03-27,my,3,4,-0.3182,0.10125123999999999,0.0,0.133,2.867,850438,-2838.0258,0,0,chunk_018.csv
2023-03-27,ne,6,2,-0.3612,0.13046544000000002,0.0,0.185,5.8149999999999995,50743,-8526.126,0,0,chunk_018.csv
2023-03-27,nl,464,7655,-15.076099999999972,49.48315457000003,14.437999999999981,18.178999999999995,431.383,985110,-60605.49659999994,0,0,chunk_018.csv
2023-03-27,no,41,20,-1.1228,0.9788118800000001,0.214,0.46099999999999997,40.324,18403,-1101.3688000000002,0,0,chunk_018.csv
2023-03-27,or,5,0,-0.5994,0.3592803600000001,0.0,0.302,4.698,1042309,-2580.4170000000004,0,0,chunk_018.csv
